Longitud,Latitud,terreno,terreno_N,terreno_S,terreno_E,terreno_O,Lluvia_Resto,Lluvia_Mar_May,LLuvia_Oct_Nov,dist_hospital,dist_tren,dist_ciudad,Coste
35.34777998746158,-1.5939405470847952,Cultivado,Cultivado,Agreste,Carretera,Agreste,0.25091555499437546,0.9995803613088788,0.6009213971707509,1.8926629415260288,2.2570447039002057,1.2817611755397469,144.92762496131547
35.274718113869625,-2.1283604324321077,Desconocido,Agreste,Agreste,Agreste,Urbano,0.01,0.7493802739248571,0.35022694822841327,1.8851995541963644,1.677860314934184,1.7095837176219264,193.46154217319923
36.03092895327353,1.0621743808816384,Agreste,Agreste,Agreste,Cultivado,Cultivado,0.01,0.15059076868461602,0.04941182553202205,2.587089399174654,3.907629156355087,3.8318731912467214,102.2019008881557
35.087122237115636,-1.2113660210283008,Carretera,Agreste,Cultivado,Carretera,Agreste,0.20043808570930519,0.950053441618998,0.5508297257245253,1.765221907019268,3.582352191067588,1.7486310269305942,169.9149928562788
36.30986044288053,-1.4156378250462494,Urbano,Cultivado,Urbano,Urbano,Cultivado,0.09964027106290196,0.7998038275225539,0.4002286478727809,0.21617319425283776,0.1734634820528148,0.20768043849634554,279.07139074383434
39.61006550318693,-4.167679095200143,Urbano,Agreste,Cultivado,Carretera,Carretera,0.1496798789596466,0.8492916670699122,0.5999275629273573,4.910222165107951,5.83680013007424,3.2632222643717212,160.57562077041013
39.3635477134301,-0.9021157267015966,Carretera,Cultivado,Cultivado,Cultivado,Carretera,0.19936161794419865,0.8493496354819553,0.45013853331988457,4.869307381036857,4.462900883691068,4.565995458271579,146.10114197149232
39.83842369744214,-0.1544305246063756,Agreste,Carretera,Cultivado,Cultivado,Urbano,0.01,0.6002026131151849,0.19977946428507712,4.569859923252135,4.227803906353029,4.710701536590374,152.13365718829425
39.905632374659184,-4.077491215984807,Agreste,Carretera,Urbano,Urbano,Cultivado,0.01,0.6508271612104957,0.4002571473127858,3.5227499776252094,3.4569223539933716,3.665104067180175,182.91828097462917
35.2623285565499,0.49213603167238007,Cultivado,Agreste,Carretera,Urbano,Agreste,0.25031202787492396,0.9990019780678171,0.6007912306532333,2.0646262996490803,1.5675928065391211,1.483661975409062,146.29631578145876
36.73930737618615,2.7484399518161187,,Agreste,Carretera,Agreste,Cultivado,0.11961150407745337,0.39942448696005656,0.2998572418315863,2.986147042256184,2.3946195470104423,4.233691107660958,141.86620981374315
36.93387908482773,-0.6247078219012697,Carretera,Urbano,Urbano,Urbano,Desconocido,0.15077856010913313,0.8502785217988809,0.4494788577008691,0.6441667865349564,0.6493287633721179,0.14022624771922554,311.01039698160565
34.315536686978625,-0.9983390964968284,Cultivado,Urbano,Cultivado,Cultivado,Cultivado,0.25066225551727533,0.9993528633806917,0.5994618208740528,1.8452485933460578,1.583797935865638,1.8260436784346274,158.31219013162726
33.96406370069431,-1.362436672656981,Agreste,Agreste,Agreste,Cultivado,Carretera,0.01,0.6992626849316609,0.30001192722310727,1.5547461540909673,2.961174851978691,2.4558413591602744,131.19321622500672
35.89727966617084,-1.161470820969892,Desconocido,Urbano,Urbano,Desconocido,Cultivado,0.01,0.6491488552864368,0.24971939959788944,0.06181739684122978,0.8722420812717327,0.705911995241062,379.54642391909005
39.618777023725976,-4.651234712764513,Agreste,Cultivado,Cultivado,Carretera,Urbano,0.01,0.64905980092526,0.4003945125912416,3.72924385166037,3.41951064636901,3.6913347061395188,163.30230475173767
36.39352062473379,1.6682335072299905,Agreste,Carretera,Cultivado,Agreste,Carretera,0.01,0.14999279404076826,0.049055873985282696,2.8426245276846593,2.8954111556008075,2.212909762982337,107.99416434739189
35.42883156995779,-0.2779220760610104,Urbano,Agreste,Cultivado,Cultivado,Agreste,0.15047807329406254,0.8997963886050339,0.49919499289384683,1.6936848001335973,1.4546422901069302,1.7063810154477879,141.93802439822542
39.49363168989963,-4.039325365421863,Urbano,Cultivado,Urbano,Carretera,Carretera,0.15021581450356256,0.8508487238392739,0.6004931942198741,3.4234401073266207,4.282894360444109,3.0882774543755844,221.01254309450852
37.26210024219571,-1.208181788082605,Urbano,Urbano,Carretera,Carretera,Urbano,0.10018620352558917,0.8004586259997727,0.39941582548194937,0.07170689363334559,0.05409724246521752,0.6534437674515031,269.42756432229714
39.868855956418706,-0.32649273821684294,Carretera,Agreste,Agreste,Cultivado,Cultivado,0.20015475813445308,0.8501122317842799,0.4492562919790606,4.248169115859615,4.970119143579271,4.025471983749209,182.5510633992297
36.94487492406387,-1.4369117915084069,Urbano,Urbano,Cultivado,Cultivado,Cultivado,0.09917407357320152,0.8000715216961413,0.4006754170648198,0.8159349615048472,0.8688742365029095,0.16062196954186225,240.7689036517883
34.53798084709852,-0.3271228914430469,,Cultivado,Agreste,Agreste,Carretera,0.01,0.7008104470742059,0.2994027330237758,1.2358584420832626,2.6998588805460413,1.9280270874658179,134.25101679747365
34.30783540494868,-0.695065334049612,Carretera,Carretera,Agreste,Agreste,Urbano,0.19974963168729146,0.9509764960899993,0.549571145139179,1.279985053332453,1.8461266193120527,1.7976615006971293,178.1078001271349
39.59040817809651,0.09745819467574568,Agreste,Carretera,Urbano,Agreste,Agreste,0.01,0.5992308876663964,0.19972145926813942,4.853334227038261,4.746937492079625,4.438467276231239,127.33134613143963
39.15351627355246,-4.322687735666145,Urbano,Urbano,Cultivado,Cultivado,Urbano,0.14923976647204146,0.8504044288207371,0.6001290451704708,3.1309360437588247,3.644080800423118,3.652699187010414,239.32687596994424
39.19216669641927,-0.17267898103647455,Cultivado,Urbano,Cultivado,Cultivado,Urbano,0.2504541349839599,0.9008377084703787,0.4999654626903806,4.0125386473559495,4.351962125081566,4.94773084087947,165.58972878578885
39.4849215937549,-3.959693645981006,Urbano,Agreste,Cultivado,Urbano,Agreste,0.15014336470664771,0.8507365081447881,0.6001856412748815,3.590045804575654,3.5785970011583608,5.647770452126494,193.14338971131068
35.536331589729016,1.6699160801309496,Urbano,Agreste,Agreste,Desconocido,Agreste,0.06930874995995007,0.34989211639641743,0.24960337923175388,3.69330059962211,3.6709550705331435,2.636005847771507,171.83469771311428
39.768148370503376,-3.565937228824923,Agreste,Agreste,Urbano,Cultivado,Urbano,0.01,0.6496079997766722,0.400332453291221,3.602399535645511,3.4689170358352808,3.3023812718772634,143.42170677994233
35.61144544828229,-0.533977778568923,Carretera,Urbano,Agreste,Cultivado,Cultivado,0.20085044190183599,0.9491129477521535,0.550283172210796,1.9692115152959853,1.2418541220601258,1.6337338224129803,177.60231082330444
36.51457312403768,-1.9109811941027899,Urbano,Urbano,Urbano,Cultivado,Carretera,0.09970429460163258,0.7990879509732453,0.40029796507494664,0.24901391843101606,0.1734140153025755,0.9015868592928173,239.48568782099676
39.25193753350325,-3.9687737816475948,Urbano,Cultivado,Urbano,Carretera,Urbano,0.14943465621464116,0.8506976062245983,0.599090043171245,3.766109076990669,3.9314427032957218,3.713844265495333,229.91512215278055
36.37161302688912,2.6512922726548527,Agreste,Desconocido,Carretera,Cultivado,Desconocido,0.01,0.15055894445259035,0.04921450914533345,3.3746566502457505,2.633487959110908,2.2506541471881354,185.24621365035094
35.34168473990431,-0.07637606024218835,Cultivado,Cultivado,Urbano,Cultivado,Agreste,0.2500864388337368,0.9995386814409205,0.6009071554393418,1.5748972013215692,1.2770520865087103,2.039875227424401,147.60007008151769
36.063032494319714,2.6629889893746026,Agreste,Carretera,Agreste,Agreste,Agreste,0.01,0.15055673760919147,0.050791951227604104,2.059726642306188,2.4800073443200317,2.949024786738223,97.33172656265921
36.05922814168077,-2.0218142824452334,Urbano,Urbano,Urbano,Urbano,Cultivado,0.09998247755317938,0.8003161404481405,0.4009924093913864,0.880625035874426,0.4787089342583455,0.47320027834710643,268.38505952481665
36.734509366983616,-0.8729423961389677,Cultivado,Urbano,Urbano,Urbano,Urbano,0.1993421918902913,0.9005669933580807,0.499596380358319,0.30011242704810426,0.27726999892289417,0.3162422530704728,204.77301075256443
39.39413161618873,-0.3393541287208117,Urbano,Cultivado,Cultivado,Urbano,Urbano,0.14912462610199123,0.8005864755499182,0.4003721693658816,4.2200592899886065,5.309495517897391,4.542025063230924,194.47252114105004
36.630962676874034,3.596354883015696,Agreste,Agreste,Cultivado,Carretera,Carretera,0.01,0.149855223732186,0.050565092604583334,4.536520423439777,4.983053167632389,2.8799802193487176,126.28789307335637
36.7303953848536,-1.4178222692775928,Urbano,Desconocido,Cultivado,Carretera,Urbano,0.09984824833031913,0.8006367522483173,0.4007840694432592,1.9539893395302794,0.7277676989592257,0.09304839375840657,273.7436003240746
38.12861456186974,2.6107118436398986,Desconocido,Agreste,Agreste,Agreste,Desconocido,0.01,0.19954059444542105,0.10035967478880031,2.7745260861565555,2.0313610218871894,2.619741936133831,251.02703590093046
39.31447559142112,-0.11631434950401215,Carretera,Carretera,Urbano,Urbano,Urbano,0.1990785406061514,0.8501708532405209,0.45028968323857904,4.540023421593604,4.05420733160121,4.2606406601492495,183.37888507826835
34.76592859858489,-0.12692855604811165,Desconocido,Agreste,Desconocido,Cultivado,Desconocido,0.01,0.7507505358470594,0.34934377300145414,1.3884823689836605,1.4111153940232501,1.2271605393749025,351.06259355908213
37.34927830716592,-1.4316241970924117,Urbano,Cultivado,Carretera,Carretera,Cultivado,0.09996087955542075,0.800501404733469,0.3998795022537027,0.37647874265128434,0.549570667483837,1.622857545876853,226.6185148224746
36.64362307201162,2.049875314949896,Agreste,Agreste,Desconocido,Urbano,Desconocido,0.01,0.14948783115183573,0.05042502669162834,2.4308355588880577,2.757186470726825,2.12095114853908,193.870699670721
39.80111887633022,-3.7410166564520413,Urbano,Carretera,Carretera,Urbano,Urbano,0.14924217442823795,0.8503561746742119,0.6001757968796153,3.7456453453901637,3.4796532916470873,3.193019233402749,212.12669592559206
35.17534028733921,-0.15648553221998124,Carretera,Agreste,Agreste,Cultivado,Urbano,0.1999265386685392,0.9506795862183834,0.5499243196248853,2.027626984139447,2.8194630773499876,1.8997295360702386,167.4010631378679
39.27626661318728,-0.07368225547096019,,Urbano,Urbano,Urbano,Carretera,0.2508997172057777,0.8991247456132497,0.4995385428439833,4.7385138646331235,4.961244758953726,4.284342417935055,196.56878849540306
35.80401095072744,-1.163334608091656,Urbano,Urbano,Urbano,Cultivado,Urbano,0.10076874892414368,0.7992039425118695,0.4006389155119303,0.5860536748118892,0.013094647809059556,0.15037625103217866,243.13600485028485
37.4420317733967,2.4427556027529174,Agreste,Desconocido,Carretera,Cultivado,Cultivado,0.01,0.15026479239483956,0.04967492210482775,3.3177198350382278,3.79854294501803,6.03004135135559,155.90513542364778
35.056797774396955,-0.6553230236618418,Urbano,Cultivado,Cultivado,Desconocido,Agreste,0.14922138229804424,0.9000352478176558,0.5003581201916112,1.5217756817295682,1.23251664059292,1.7619404519538215,202.57031165347883
36.88663540196169,2.5985057146916533,Agreste,Carretera,Carretera,Agreste,Agreste,0.01,0.1508957947922658,0.04978481229419862,2.873357767721063,2.758703214824523,2.181344662920644,102.24840077531914
35.73030705765445,2.1437204795779845,Agreste,Agreste,Carretera,Agreste,Agreste,0.01,0.14920597340296352,0.050966705966921544,3.9948157001614404,2.303628983612728,2.1587274149145976,91.3335747102382
34.44453978885414,-0.16753844283079994,Urbano,Carretera,Agreste,Cultivado,Agreste,0.1490930236523849,0.9006192095870339,0.49953601912574697,1.7604823756096488,1.0609205459884201,1.2109712511648054,180.26116068935028
37.00582462528857,2.7206059429838287,Agreste,Agreste,Carretera,Carretera,Agreste,0.01,0.15070213982229055,0.05027493713697829,3.06046566563312,2.0763571840512327,2.0267697977085573,97.82531363628928
38.99502946927757,-0.7043428411063795,Urbano,Urbano,Urbano,Agreste,Cultivado,0.15032480473611756,0.7996214286298807,0.399648425567407,4.8264304400144775,4.0443214707456585,4.839523570823481,191.03671660515914
36.8596787562394,-0.9561006041796334,Urbano,Urbano,Urbano,Urbano,Cultivado,0.099764187943923,0.800723492709719,0.40058992532458876,0.5536237208444814,0.7944997338025085,0.5640001624024163,252.52787649874125
39.177051668607085,-4.145023935250473,Urbano,Agreste,Urbano,Urbano,Agreste,0.15095050641551103,0.8502594217741863,0.6001674573214292,3.8412013728817493,3.855919069643937,4.487080900636809,207.27470299846405
34.720282728605795,-0.6745210289948593,Cultivado,Agreste,Urbano,Cultivado,Agreste,0.24905958942813125,1.0005883156347923,0.5993983886192517,1.2507818030110602,2.666258972278887,1.8075771526786495,127.21624454146793
36.57738607228616,-2.4941575509858613,Urbano,Cultivado,Urbano,Cultivado,Urbano,0.09923760300933612,0.8008686328814686,0.39903386837895854,0.24856358925725075,0.4873505027290934,0.7732477304743215,273.6701488829457
39.7511632976075,-4.2163679187287,Urbano,Urbano,Cultivado,Urbano,Cultivado,0.1492859348162258,0.8507486188874462,0.5999243791664073,3.4911613067104574,3.3337720160742568,3.3274010352399968,239.70530723692065
36.819748360285,-1.0882892204651846,Carretera,Urbano,Urbano,Cultivado,Cultivado,0.1508789824191132,0.8509452659259741,0.4495665319929973,0.22260910351671848,0.2084499591599398,0.14709086554159012,209.1044699671468
34.485148627654006,-0.8436869844194625,Agreste,Cultivado,Agreste,Cultivado,Urbano,0.01,0.6990716649842444,0.3009607243341091,1.7048121318445326,1.3464316076420075,1.8878946139644595,134.7507003624247
39.44118116930617,-0.7566015512721784,Cultivado,Carretera,Agreste,Urbano,Carretera,0.2502369459155445,0.9008212722591029,0.49936001740158314,4.998094316779392,4.22468413302847,4.5750768117121305,170.99375711459595
36.77152575224383,-1.0801307540289777,Urbano,Carretera,Urbano,Urbano,Urbano,0.09910112935034084,0.7997915528336639,0.3991171079243341,0.9809726504662828,0.6085344040039327,0.32306621957022996,288.3254350440079
35.09946448709194,-1.2307652725548996,Urbano,Urbano,Agreste,Carretera,Urbano,0.14932078465336945,0.9006986130775674,0.5000834647337223,1.747356837899257,1.4048110424171074,1.4813354815285575,200.51957274083324
39.90198396207352,-0.9144499706229072,Cultivado,Cultivado,Cultivado,Agreste,Agreste,0.25014097113211636,0.9001905999848219,0.49967020064242956,5.578271240125172,4.159171044025662,4.728020844577728,132.4145283007973
34.51941368326082,-1.1279934696845557,Cultivado,Urbano,Carretera,Agreste,Cultivado,0.24920886973309012,0.9997223182101997,0.6008545089147876,1.413574168117203,1.220002644508786,1.1423640569071294,173.89362290432462
39.93122799154808,-0.10129370404269733,Urbano,Cultivado,Cultivado,Urbano,Urbano,0.1509456442227977,0.7994132613167377,0.4003997592315472,4.79439546230667,4.323923184099746,4.0008256073937,232.0000713879576
37.384882830554865,2.1004615249315735,Agreste,Cultivado,Agreste,Carretera,Urbano,0.01,0.15072338059433835,0.049013356006721326,2.5523540885206826,3.724561761574675,3.554322795092626,121.64180697041466
39.6139936270147,-4.144490316130969,Agreste,Cultivado,Agreste,Carretera,Carretera,0.01,0.6505118054668363,0.4009789348220789,4.964732870414219,3.4912155783595233,3.751757500105459,157.61941110477082
34.483008848609,-1.3302019813355823,,Agreste,Cultivado,Urbano,Cultivado,0.15044955978917515,0.8996395561359629,0.49949160660676256,3.1048672475199592,3.483032585849295,1.3361119407854045,164.06595918256352
36.95796273949564,3.052637171219018,Agreste,Cultivado,Cultivado,Carretera,Agreste,0.01,0.14945768540901047,0.05096948364986214,2.6618776445776153,2.9733107951357303,2.0312490087106134,112.82690814777558
39.99878528177091,-0.4426763050360813,Cultivado,Urbano,Cultivado,Urbano,Agreste,0.2501914648062541,0.9007573129356492,0.5003056973376533,4.418559725892042,4.7800627998668945,4.086438998486278,167.52473511998178
36.94598710774425,-0.9824867078113202,Urbano,Carretera,Urbano,Urbano,Carretera,0.09973064700047311,0.8002025723992658,0.4006159154847311,0.02542124384333666,0.7705508296429349,0.3453798319831205,223.52046602015471
39.62801337564985,-4.068931246566416,Urbano,Cultivado,Urbano,Agreste,Cultivado,0.1496497429812755,0.8503942525977983,0.599903072228727,3.315744656871728,4.208590122144036,3.8335387528923524,182.72379033939586
39.338633261927676,-0.09516061462177361,Cultivado,Urbano,Urbano,Cultivado,Urbano,0.24969156925291794,0.900450090894616,0.49955223365471735,4.402824878750451,4.569040965110132,4.36825491021871,181.69801442434422
33.90375485130063,-1.0350838194168293,Cultivado,Urbano,Cultivado,Urbano,Urbano,0.24991752718442395,0.9990344586100991,0.5994108032365364,1.133589292033316,1.9174520546220715,1.7848090218221946,176.05423845545837
37.29047390457127,1.9271622748859056,Agreste,Cultivado,Desconocido,Agreste,Agreste,0.01,0.1500891934624857,0.04916594922005631,2.390863499105769,2.9425991261301774,2.267360729422755,120.2569813501817
35.45182561582053,2.5567352602421582,Cultivado,Agreste,Desconocido,Agreste,Urbano,0.17093697526571694,0.44910991548620127,0.34951408704464243,3.7581757267742404,2.8204730469921864,2.5010261630215056,152.19886754974402
36.83432418574736,-0.6308802396331218,Carretera,Urbano,Urbano,Urbano,Agreste,0.14989717825656554,0.8504526933406709,0.44972258542790705,0.3002709985226987,0.8140095196115965,0.4957215513401051,255.5884252590028
36.838279969867685,-2.2769029357538533,Carretera,Cultivado,Urbano,Cultivado,Cultivado,0.14921646673250905,0.8507658204420904,0.44994694986808914,0.24992676830471383,0.04487638931154825,0.9898749652941374,228.18882509180358
39.63289544573109,-4.135951972329502,Urbano,Cultivado,Carretera,Urbano,Urbano,0.1491912473828647,0.8495679642363466,0.6002196014132317,4.985035470160721,3.0481843481764663,3.483646602226822,238.7300829681563
39.53039311294857,-0.587463526942601,Urbano,Urbano,Agreste,Urbano,Urbano,0.14903496520699486,0.7999209609989542,0.3994893343778329,4.313063727818268,4.485348126643534,4.122249134135557,219.38969867452926
36.59916584366752,-0.9557477129415015,Carretera,Urbano,Cultivado,Desconocido,Cultivado,0.149497162780733,0.8500107283258015,0.4499832191952366,0.387746379629616,0.5193732281944986,0.8743333791706746,251.9638417422786
37.07656407590495,-1.49991402698756,Carretera,Urbano,Cultivado,Carretera,Cultivado,0.1496156858982033,0.8505675725511921,0.4500430558845494,0.5511556643231151,0.7181010384131654,0.6986811957351627,195.7947469090166
39.91020485664274,-3.87057817325575,Urbano,Agreste,Cultivado,Carretera,Cultivado,0.150004310399047,0.8493574006026686,0.599377577945027,3.2282758201547104,4.573402689882424,3.6726146218846876,225.8628032634215
39.91080548347213,-0.5566710040091666,Cultivado,Cultivado,Carretera,Urbano,Urbano,0.24944140229951262,0.900399079830965,0.49926580340495263,4.7595793845083705,5.056942906867047,4.827416428633652,166.8583232702295
34.33209416162824,-0.729732120990896,Cultivado,Cultivado,Urbano,Agreste,Cultivado,0.24946700814858175,1.000081651062005,0.5996503168784901,1.368864352710751,1.311004033906618,1.9145763551833537,154.77916637910414
37.17729885335743,2.178182712154106,Desconocido,Desconocido,Carretera,Cultivado,Desconocido,0.01,0.19910333948167624,0.10069719301378566,3.269954748744137,5.055789667494741,2.8579612073864156,332.9470225683506
39.33192469798254,-3.9586386301394634,Urbano,Cultivado,Urbano,Cultivado,Agreste,0.1502355555101866,0.8496951930759398,0.600128650720868,3.7625432752669505,4.0766819260536495,3.4517352254130174,211.70701870195379
37.49336057832442,-1.2715780081479082,Cultivado,Urbano,Urbano,Agreste,Cultivado,0.20039848519986508,0.8998729490405492,0.5003467747898965,0.8892161637563658,0.45164816429534604,0.6148187717362156,232.37346929351185
39.854998740998276,-0.3456836922330938,Urbano,Cultivado,Cultivado,Agreste,Urbano,0.15070714284926665,0.7990920469216675,0.4004907486539697,4.625541332049346,4.182797079958073,5.3277272730884775,157.80830672406648
34.67438507705781,-1.1062674691706957,Agreste,Cultivado,Carretera,Cultivado,Agreste,0.01,0.7007007384506253,0.2991838426419458,1.2487593627826852,1.5449353604028944,1.3418420180184605,124.83116786870913
39.853045358395946,-0.5999536286011439,Carretera,Agreste,Urbano,Agreste,Urbano,0.20025284698034887,0.8495668110928003,0.4497007536450985,6.735431659389789,4.420189063834889,4.757008793151709,208.66083984181432
36.47153902545477,-1.5311411142098619,Cultivado,Agreste,Urbano,Carretera,Desconocido,0.20083933371993123,0.8994604543538487,0.5003597682197599,1.9029284765527317,0.3530184510937714,0.8669521549938054,233.36241562705442
36.738443847057695,-1.3137461581824854,Cultivado,Urbano,Agreste,Cultivado,Carretera,0.2006310797337325,0.9009581686380745,0.5009838518555223,0.6586937061902842,0.46886938721504146,0.002913992172073332,180.10826346789491
36.455947353553825,-0.4762113803256779,Urbano,Carretera,Desconocido,Urbano,Cultivado,0.10019112512462268,0.8005642263879141,0.40034009807080645,0.38960964207165527,0.8492242576446598,0.884127878454313,262.97991603332207
39.924007349228276,-0.418345478296868,Urbano,Cultivado,Agreste,Agreste,Cultivado,0.1500740703460385,0.8008120655005329,0.4003808579197999,4.467239987853681,5.344294596726019,4.214752312325951,179.02639623621758
34.10863145831907,-1.323388235522534,Urbano,Urbano,Urbano,Cultivado,Agreste,0.15092619044243963,0.8990551474480417,0.5007845963448656,1.4179626750880439,1.4486726451347067,1.271432592747895,193.57277349506072
36.787494657177795,2.3401978011963145,Urbano,Agreste,Carretera,Agreste,Agreste,0.06975690593727313,0.3493669846598435,0.25089669397991265,2.312865835475385,4.449521723461018,2.27568844791407,156.087772319978
36.68731973042414,-1.1307476286220906,Carretera,Cultivado,Urbano,Urbano,Carretera,0.15071873711811581,0.8501573009281027,0.45076814475891497,0.10941789390671341,0.884207731441889,0.27211538042581107,258.2529433637705
37.31511602229647,-1.6829801608609154,Cultivado,Cultivado,Cultivado,Cultivado,Urbano,0.1990105899320091,0.8996163120534776,0.4990737229107867,0.8196532360424651,1.0720167347942278,1.4801246621497668,207.08443715067128
36.63726284228636,2.1535088968417466,Carretera,Agreste,Agreste,Agreste,Cultivado,0.12031499163690872,0.39900484530007224,0.30063062744700914,2.4849922337655137,2.33681428267509,2.4819365256791266,103.92398624065252
34.670385508524625,-0.8282177748053516,Agreste,Cultivado,Agreste,Agreste,Agreste,0.01,0.6990672838245047,0.30095902140832936,1.607629644599168,2.9608111025893713,1.6466524742644468,103.28281633722563
39.79401415949599,-3.833255307786667,,Urbano,Cultivado,Agreste,Carretera,0.19926757772528778,0.8998325775773752,0.6508345653047884,3.115698028394737,3.610169973292166,3.4349246779862916,187.77068308151644
35.746289322686536,-0.14345997400846072,Cultivado,Desconocido,Agreste,Cultivado,Desconocido,0.24937337691724704,0.9992132267311933,0.5995596715932726,1.3806893712725077,1.8119563152965883,1.5078923673323006,196.4314150790898
34.070359017658554,-1.507234869899206,Carretera,Urbano,Urbano,Agreste,Urbano,0.19923673098690067,0.9491533366545188,0.5507535384016216,1.3465328008799693,1.902515303009165,1.4672548163823205,181.58397723356057
39.41863972629214,-3.8231114509006257,Carretera,Urbano,Cultivado,Cultivado,Carretera,0.2000285095759249,0.8992073880107755,0.6509219522920181,3.2441433796168218,3.3947360621364755,3.206451962697395,196.53935285301904
35.32495224145972,-1.3963824571712353,Cultivado,Cultivado,Agreste,Cultivado,Urbano,0.24980753092595873,0.9994257342793944,0.6002636852105401,1.8260340202183105,1.3616328338844665,1.1036347037866665,161.38006092949527
37.366793130787876,3.372532693502331,Cultivado,Desconocido,Cultivado,Desconocido,Carretera,0.1698742569835955,0.45049586016529114,0.34943047896383306,3.2911811420722055,2.273882946418236,3.1085972512932813,191.6332269110124
39.842775785984166,-4.089084161677307,Urbano,Carretera,Agreste,Urbano,Carretera,0.14904864362378514,0.8490433512963621,0.6006673308575301,3.763316523973757,3.7324974666306066,3.161690039227006,211.49303613558374
36.236959285902394,2.304313952380417,Agreste,Desconocido,Agreste,Agreste,Carretera,0.01,0.15011780064086908,0.049518639950075424,2.675278968230719,3.118092227324394,4.529875523488127,131.26488332405552
